"Territory","Year","Score","Name","Live births (absolute value)","Live births (percentage value)"
"Valle d'Aosta/Vallée d'Aoste","2009","4","FRANCESCO","12","1.78"
"Valle d'Aosta/Vallée d'Aoste","2009","4","MATTIA","12","1.78"
"Valle d'Aosta/Vallée d'Aoste","2009","5","GABRIEL","11","1.63"
"Valle d'Aosta/Vallée d'Aoste","2009","5","GABRIELE","11","1.63"
"Valle d'Aosta/Vallée d'Aoste","2009","5","PIETRO","11","1.63"
"Valle d'Aosta/Vallée d'Aoste","2009","5","SIMONE","11","1.63"
"Valle d'Aosta/Vallée d'Aoste","2009","6","LEONARDO","9","1.34"
"Valle d'Aosta/Vallée d'Aoste","2009","7","LUCA","8","1.19"
"Valle d'Aosta/Vallée d'Aoste","2009","7","SAMUELE","8","1.19"
"Valle d'Aosta/Vallée d'Aoste","2009","8","ALEX","7","1.04"
"Valle d'Aosta/Vallée d'Aoste","2009","8","ANDRE'","7","1.04"
"Valle d'Aosta/Vallée d'Aoste","2009","8","CHRISTIAN","7","1.04"
"Valle d'Aosta/Vallée d'Aoste","2009","8","EDOARDO","7","1.04"
"Valle d'Aosta/Vallée d'Aoste","2009","8","EMANUELE","7","1.04"
"Valle d'Aosta/Vallée d'Aoste","2009","8","FILIPPO","7","1.04"
"Valle d'Aosta/Vallée d'Aoste","2009","8","MARCO","7","1.04"
"Valle d'Aosta/Vallée d'Aoste","2009","8","STEFANO","7","1.04"
"Valle d'Aosta/Vallée d'Aoste","2009","9","DIDIER","6","0.89"
"Valle d'Aosta/Vallée d'Aoste","2009","9","FABIO","6","0.89"
"Valle d'Aosta/Vallée d'Aoste","2009","9","JACOPO","6","0.89"
"Valle d'Aosta/Vallée d'Aoste","2009","9","MATHIAS","6","0.89"
"Valle d'Aosta/Vallée d'Aoste","2009","9","NICOLAS","6","0.89"
"Valle d'Aosta/Vallée d'Aoste","2009","9","SAMUEL","6","0.89"
"Valle d'Aosta/Vallée d'Aoste","2009","9","YOUSSEF","6","0.89"
"Valle d'Aosta/Vallée d'Aoste","2009","10","ALESSIO","5","0.74"
"Valle d'Aosta/Vallée d'Aoste","2009","10","GIOELE","5","0.74"
"Valle d'Aosta/Vallée d'Aoste","2009","10","MANUEL","5","0.74"
"Valle d'Aosta/Vallée d'Aoste","2009","10","MICHELE","5","0.74"
"Valle d'Aosta/Vallée d'Aoste","2009","10","SEBASTIAN","5","0.74"
"Valle d'Aosta/Vallée d'Aoste","2010","1","LORENZO","21","3.41"
"Valle d'Aosta/Vallée d'Aoste","2010","2","MATTIA","17","2.76"
"Valle d'Aosta/Vallée d'Aoste","2010","3","ANDREA","14","2.27"
"Valle d'Aosta/Vallée d'Aoste","2010","3","CHRISTIAN","14","2.27"
"Valle d'Aosta/Vallée d'Aoste","2010","3","NICOLO'","14","2.27"
"Valle d'Aosta/Vallée d'Aoste","2010","4","MATTEO","13","2.11"
"Valle d'Aosta/Vallée d'Aoste","2010","5","ALESSANDRO","10","1.62"
"Valle d'Aosta/Vallée d'Aoste","2010","5","JACOPO","10","1.62"
"Valle d'Aosta/Vallée d'Aoste","2010","5","LEONARDO","10","1.62"
"Valle d'Aosta/Vallée d'Aoste","2010","6","DAVIDE","9","1.46"
"Valle d'Aosta/Vallée d'Aoste","2010","6","GABRIEL","9","1.46"
"Valle d'Aosta/Vallée d'Aoste","2010","6","MATHIAS","9","1.46"
"Valle d'Aosta/Vallée d'Aoste","2010","6","SIMONE","9","1.46"
"Valle d'Aosta/Vallée d'Aoste","2010","7","EDOARDO","8","1.3"
"Valle d'Aosta/Vallée d'Aoste","2010","7","FRANCESCO","8","1.3"
"Valle d'Aosta/Vallée d'Aoste","2010","7","LUCA","8","1.3"
"Valle d'Aosta/Vallée d'Aoste","2010","7","PIETRO","8","1.3"
"Valle d'Aosta/Vallée d'Aoste","2010","8","ALEX","7","1.14"
"Valle d'Aosta/Vallée d'Aoste","2010","8","FEDERICO","7","1.14"
"Valle d'Aosta/Vallée d'Aoste","2010","8","NICHOLAS","7","1.14"
"Valle d'Aosta/Vallée d'Aoste","2010","8","THIERRY","7","1.14"
"Valle d'Aosta/Vallée d'Aoste","2010","9","GIUSEPPE","6","0.97"
"Valle d'Aosta/Vallée d'Aoste","2010","9","MARCO","6","0.97"
"Valle d'Aosta/Vallée d'Aoste","2010","9","RICCARDO","6","0.97"
"Valle d'Aosta/Vallée d'Aoste","2010","10","HERVE'","5","0.81"
"Valle d'Aosta/Vallée d'Aoste","2010","10","THOMAS","5","0.81"
"Valle d'Aosta/Vallée d'Aoste","2010","10","TOMMASO","5","0.81"
"Valle d'Aosta/Vallée d'Aoste","2011","1","LEONARDO","18","2.89"
"Valle d'Aosta/Vallée d'Aoste","2011","2","GABRIELE","17","2.73"
"Valle d'Aosta/Vallée d'Aoste","2011","3","MATTEO","16","2.57"
"Valle d'Aosta/Vallée d'Aoste","2011","4","ANDREA","15","2.41"
"Valle d'Aosta/Vallée d'Aoste","2011","5","MATTIA","14","2.25"
"Valle d'Aosta/Vallée d'Aoste","2011","6","SIMONE","13","2.09"
"Valle d'Aosta/Vallée d'Aoste","2011","7","ALESSANDRO","12","1.93"
"Valle d'Aosta/Vallée d'Aoste","2011","7","EDOARDO","12","1.93"
"Valle d'Aosta/Vallée d'Aoste","2011","8","DAVIDE","11","1.77"
"Valle d'Aosta/Vallée d'Aoste","2011","9","FILIPPO","10","1.61"
"Valle d'Aosta/Vallée d'Aoste","2011","10","FEDERICO","9","1.45"
"Valle d'Aosta/Vallée d'Aoste","2011","10","LORENZO","9","1.45"
"Valle d'Aosta/Vallée d'Aoste","2012","1","ANDREA","16","2.72"
"Valle d'Aosta/Vallée d'Aoste","2012","2","LORENZO","13","2.21"
"Valle d'Aosta/Vallée d'Aoste","2012","2","LUCA","13","2.21"
"Valle d'Aosta/Vallée d'Aoste","2012","2","MATTEO","13","2.21"
"Valle d'Aosta/Vallée d'Aoste","2012","3","LEONARDO","12","2.04"
"Valle d'Aosta/Vallée d'Aoste","2012","4","FRANCESCO","11","1.87"
"Valle d'Aosta/Vallée d'Aoste","2012","5","FEDERICO","10","1.7"
"Valle d'Aosta/Vallée d'Aoste","2012","5","NICOLO'","10","1.7"
"Valle d'Aosta/Vallée d'Aoste","2012","5","PIETRO","10","1.7"
"Valle d'Aosta/Vallée d'Aoste","2012","6","ALESSANDRO","9","1.53"
"Valle d'Aosta/Vallée d'Aoste","2012","6","DAVIDE","9","1.53"
"Valle d'Aosta/Vallée d'Aoste","2012","6","GABRIEL","9","1.53"
"Valle d'Aosta/Vallée d'Aoste","2012","6","MATTIA","9","1.53"
"Valle d'Aosta/Vallée d'Aoste","2012","6","THOMAS","9","1.53"
"Valle d'Aosta/Vallée d'Aoste","2012","7","EMANUELE","7","1.19"
"Valle d'Aosta/Vallée d'Aoste","2012","7","GIACOMO","7","1.19"
"Valle d'Aosta/Vallée d'Aoste","2012","7","MATHIAS","7","1.19"
"Valle d'Aosta/Vallée d'Aoste","2012","7","RICCARDO","7","1.19"
"Valle d'Aosta/Vallée d'Aoste","2012","7","SAMUELE","7","1.19"
"Valle d'Aosta/Vallée d'Aoste","2012","7","SIMONE","7","1.19"
"Valle d'Aosta/Vallée d'Aoste","2012","7","TOMMASO","7","1.19"
"Valle d'Aosta/Vallée d'Aoste","2012","8","DANIEL","6","1.02"
"Valle d'Aosta/Vallée d'Aoste","2012","8","EDOARDO","6","1.02"
"Valle d'Aosta/Vallée d'Aoste","2012","8","MARCO","6","1.02"
"Valle d'Aosta/Vallée d'Aoste","2012","8","SAMUEL","6","1.02"
"Valle d'Aosta/Vallée d'Aoste","2012","9","ADAM","5","0.85"
"Valle d'Aosta/Vallée d'Aoste","2012","9","ANDRE'","5","0.85"
"Valle d'Aosta/Vallée d'Aoste","2012","9","CHRISTIAN","5","0.85"
"Valle d'Aosta/Vallée d'Aoste","2012","9","CRISTIAN","5","0.85"
"Valle d'Aosta/Vallée d'Aoste","2012","9","FILIPPO","5","0.85"
"Valle d'Aosta/Vallée d'Aoste","2012","9","GABRIELE","5","0.85"
"Valle d'Aosta/Vallée d'Aoste","2012","9","MATHIEU","5","0.85"
"Valle d'Aosta/Vallée d'Aoste","2012","9","THIERRY","5","0.85"
"Valle d'Aosta/Vallée d'Aoste","2012","10","GAEL","4","0.68"
"Valle d'Aosta/Vallée d'Aoste","2012","10","GIUSEPPE","4","0.68"
"Valle d'Aosta/Vallée d'Aoste","2012","10","MARCEL","4","0.68"
"Valle d'Aosta/Vallée d'Aoste","2012","10","NICOLAS","4","0.68"
"Valle d'Aosta/Vallée d'Aoste","2012","10","STEFANO","4","0.68"
"Valle d'Aosta/Vallée d'Aoste","2012","10","YOUSSEF","4","0.68"
"Valle d'Aosta/Vallée d'Aoste","2013","1","ANDREA","12","2.47"
"Valle d'Aosta/Vallée d'Aoste","2013","1","MATTEO","12","2.47"
"Valle d'Aosta/Vallée d'Aoste","2013","2","GABRIEL","9","1.86"
"Valle d'Aosta/Vallée d'Aoste","2013","2","GABRIELE","9","1.86"
"Valle d'Aosta/Vallée d'Aoste","2013","2","SAMUELE","9","1.86"
"Valle d'Aosta/Vallée d'Aoste","2013","3","DAVIDE","8","1.65"
"Valle d'Aosta/Vallée d'Aoste","2013","3","FRANCESCO","8","1.65"
"Valle d'Aosta/Vallée d'Aoste","2013","3","LEONARDO","8","1.65"
"Valle d'Aosta/Vallée d'Aoste","2013","4","CHRISTIAN","7","1.44"
"Valle d'Aosta/Vallée d'Aoste","2013","4","MATTIA","7","1.44"
"Valle d'Aosta/Vallée d'Aoste","2013","5","ALESSANDRO","6","1.24"
"Valle d'Aosta/Vallée d'Aoste","2013","5","RICCARDO","6","1.24"
"Valle d'Aosta/Vallée d'Aoste","2013","5","SIMONE","6","1.24"
"Valle d'Aosta/Vallée d'Aoste","2013","6","LORENZO","5","1.03"
"Valle d'Aosta/Vallée d'Aoste","2013","6","MATHIAS","5","1.03"
"Valle d'Aosta/Vallée d'Aoste","2013","6","SAMUEL","5","1.03"
"Valle d'Aosta/Vallée d'Aoste","2013","6","THOMAS","5","1.03"
"Valle d'Aosta/Vallée d'Aoste","2013","6","TOMMASO","5","1.03"
"Valle d'Aosta/Vallée d'Aoste","2013","7","DANIEL","4","0.82"
"Valle d'Aosta/Vallée d'Aoste","2013","7","DIDIER","4","0.82"
"Valle d'Aosta/Vallée d'Aoste","2013","7","EDOARDO","4","0.82"
"Valle d'Aosta/Vallée d'Aoste","2013","7","FEDERICO","4","0.82"
"Valle d'Aosta/Vallée d'Aoste","2013","7","JACOPO","4","0.82"
"Valle d'Aosta/Vallée d'Aoste","2013","7","LUCA","4","0.82"
"Valle d'Aosta/Vallée d'Aoste","2013","7","MATHIEU","4","0.82"
"Valle d'Aosta/Vallée d'Aoste","2013","8","ADAM","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","ANTONIO","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","CRISTIAN","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","DANIELE","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","EMANUELE","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","ETIENNE","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","FILIPPO","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","GIULIO","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","JOEL","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","KEVIN","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","LEON","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","MARTIN","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","MICHEL","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","NATHAN","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","PAOLO","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","PHILIPPE","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","8","PIETRO","3","0.62"
"Valle d'Aosta/Vallée d'Aoste","2013","9","ALAIN","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","ALESSIO","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","ALEX","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","ANGELO","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","BRYAN","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","DAMIANO","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","DENNIS","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","DIEGO","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","ELIA","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","ERIK","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","GIACOMO","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","GILLES","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","GIORGIO","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","GIOVANNI","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","IAN","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","ILYASSE","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","JASON","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","JEREMY","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","JOSEPH","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","KILIAN","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","LUIGI","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","MAEL","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","MANUEL","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","MARCEL","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","MARCO","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","MATTEO GIUSEPPE","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","MIRKO","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","MOHAMED","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","NICCOLO'","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","NICOLO'","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","NOAH","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","RAYAN","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","SEBASTIAN","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","STEFANO","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","THIERRY","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","VINCENZO","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","VITTORIO","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","XAVIER","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","YARI","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","9","ZAKARIA","2","0.41"
"Valle d'Aosta/Vallée d'Aoste","2013","10","AARON","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ABDEL BASSET","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ABDOULAYE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ABEL","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ADRIAN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","AHMED ALI ZAED AHME","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","AKRAM","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ALBERT","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ALBERTO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ALESSANDRO ANTONIO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ALESSIO NICOLAS","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ALEXANDER","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ALEXANDRO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ALEX GABRIEL","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ALEXIS","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ALEXY","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","AMINE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","AMIR","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ANAS","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ANDREA LUIGI","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ANDREI","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ANTONIO FRANCESCO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ANTONIO LEONARDO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ARIELE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ARNAUD","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ARONNE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ATTILIO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","AYOUB","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","BARAA","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","CARLOS COSMIN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","CARLOS MARIA","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","CEDRIC LEON","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","CEDRIK","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","CHARLES STEFANO SEB","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","CHEIKH SALIOU","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","CHRISTOPHE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","CLEMENT","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","CORRADO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","DAVID","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","DAVIDE RAKIM","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","DENIS","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","DIEGO ORLANDO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","DOMENICO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","DYLAN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","EDY","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ELHOUSSIN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ELMAR","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ELVIS","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ENRICO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ERMANNO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ERNESTO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ESTIVEN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ETHAN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","ETTORE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","EVAN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","FABIO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","FABRIZIO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","FLAVIO CARMELO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","FRANCESCO EMANUELE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","FRANCESCO GABRIELE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","FRANCESCO MARIA","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","FRANCO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","FRANCOIS VINCENT","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","GABRIEL ALEXANDRU","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","GABRIEL FORTUNATO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","GABRIEL PIO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","GAEL","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","GERARDO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","GERMAIN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","GIANLUCA","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","GILLES RAOUL","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","GIONA","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","GIOSUE'","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","GIULIO WILLIAM","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","GREGORIO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","HAN XIANG","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","HASSAN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","HENDRIC","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","HERVE'","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","IGOR LEONARDO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","IHAB","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","IVES","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JACQUES","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JAGO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JAMAL OTMAN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JASSIEL","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JAVIER","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JEAN PAUL","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JOACHIM","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JOE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JONAS","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JORDY","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JOSHUA OMAR","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JOUNAID","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JULIAN CLAUDE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JULIEN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","JULIO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","KIMI","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LAPO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LEDION","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LEO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LEONARD ANDREI","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LEONARDO KENTA","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LEONARDO LUIGI M","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LIAM","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LOGAN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LOHAN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LOME'","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LORENZO FRANCESCO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LORENZO UGO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LOUIS","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LUCIO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","LUDOVICO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MAOXUAN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MARC","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MARCO PIETRO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MARIO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MARTINO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MARTINO NELSON","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MARVIN","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MASSIMO COSTANTINO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MATHIS","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MATISSE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MATTEO GIOVANNI","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MATTEO PIETRO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MATTHIEU","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MATTIA REMO","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MICHAEL","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MICHELE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MIKAEL","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MOHAMED AMINE","1","0.21"
"Valle d'Aosta/Vallée d'Aoste","2013","10","MOHAMED ISSLAM","1","0.21"
