"Territory","Year","Score","Name","Live births (absolute value)","Live births (percentage value)"
"Lombardia","2012","4","GIORGIA","942","2.15"
"Lombardia","2012","5","MARTINA","922","2.1"
"Lombardia","2012","6","ALICE","846","1.93"
"Lombardia","2012","7","SARA","817","1.86"
"Lombardia","2012","8","AURORA","740","1.69"
"Lombardia","2012","9","VIOLA","701","1.6"
"Lombardia","2012","10","CHIARA","627","1.43"
"Lombardia","2013","1","SOFIA","1406","3.37"
"Lombardia","2013","2","GIULIA","1299","3.12"
"Lombardia","2013","3","EMMA","943","2.26"
"Lombardia","2013","4","GIORGIA","814","1.95"
"Lombardia","2013","5","MARTINA","803","1.93"
"Lombardia","2013","6","ALICE","778","1.87"
"Lombardia","2013","7","AURORA","692","1.66"
"Lombardia","2013","8","SARA","676","1.62"
"Lombardia","2013","9","VIOLA","617","1.48"
"Lombardia","2013","10","BEATRICE","587","1.41"
"Lombardia","2014","1","SOFIA","1253","3.03"
"Lombardia","2014","2","GIULIA","1220","2.95"
"Lombardia","2014","3","EMMA","916","2.22"
"Lombardia","2014","4","GIORGIA","828","2"
"Lombardia","2014","5","AURORA","811","1.96"
"Lombardia","2014","6","ALICE","793","1.92"
"Lombardia","2014","7","MARTINA","787","1.91"
"Lombardia","2014","8","SARA","641","1.55"
"Lombardia","2014","9","BEATRICE","605","1.46"
"Lombardia","2014","10","GAIA","585","1.42"
"Lombardia","2015","1","SOFIA","1204","3.01"
"Lombardia","2015","2","GIULIA","1058","2.64"
"Lombardia","2015","3","ALICE","844","2.11"
"Lombardia","2015","4","AURORA","840","2.1"
"Lombardia","2015","5","EMMA","757","1.89"
"Lombardia","2015","6","GIORGIA","717","1.79"
"Lombardia","2015","7","MARTINA","698","1.74"
"Lombardia","2015","8","BEATRICE","597","1.49"
"Lombardia","2015","9","GRETA","561","1.4"
"Lombardia","2015","10","ANNA","559","1.4"
"Lombardia","2016","1","SOFIA","1237","3.15"
"Lombardia","2016","2","GIULIA","1056","2.69"
"Lombardia","2016","3","AURORA","874","2.22"
"Lombardia","2016","4","EMMA","865","2.2"
"Lombardia","2016","5","ALICE","734","1.87"
"Lombardia","2016","6","MARTINA","693","1.76"
"Lombardia","2016","7","GIORGIA","646","1.64"
"Lombardia","2016","8","BEATRICE","605","1.54"
"Lombardia","2016","9","GRETA","533","1.36"
"Lombardia","2016","10","GINEVRA","523","1.33"
"Lombardia","2017","1","SOFIA","1207","3.2"
"Lombardia","2017","2","GIULIA","1059","2.8"
"Lombardia","2017","3","AURORA","810","2.14"
"Lombardia","2017","4","ALICE","751","1.99"
"Lombardia","2017","5","EMMA","712","1.89"
"Lombardia","2017","6","BEATRICE","630","1.67"
"Lombardia","2017","7","GIORGIA","605","1.6"
"Lombardia","2017","8","MARTINA","582","1.54"
"Lombardia","2017","9","GINEVRA","539","1.43"
"Lombardia","2017","10","CAMILLA","524","1.39"
"Lombardia","2018","1","SOFIA","1137","3.05"
"Lombardia","2018","2","GIULIA","1013","2.72"
"Lombardia","2018","3","ALICE","815","2.19"
"Lombardia","2018","4","AURORA","736","1.98"
"Lombardia","2018","5","EMMA","726","1.95"
"Lombardia","2018","6","BEATRICE","670","1.8"
"Lombardia","2018","7","GINEVRA","591","1.59"
"Lombardia","2018","8","CAMILLA","576","1.55"
"Lombardia","2018","9","GIORGIA","571","1.53"
"Lombardia","2018","10","MATILDE","549","1.47"
"Lombardia","2019","1","SOFIA","1044","2.97"
"Lombardia","2019","2","GIULIA","848","2.42"
"Lombardia","2019","3","AURORA","757","2.16"
"Lombardia","2019","4","ALICE","687","1.96"
"Lombardia","2019","5","EMMA","667","1.9"
"Lombardia","2019","6","BEATRICE","628","1.79"
"Lombardia","2019","7","CAMILLA","603","1.72"
"Lombardia","2019","8","GINEVRA","576","1.64"
"Lombardia","2019","9","GIORGIA","527","1.5"
"Lombardia","2019","10","MATILDE","510","1.45"
"Lombardia","2020","1","SOFIA","964","2.87"
"Lombardia","2020","2","GIULIA","771","2.29"
"Lombardia","2020","3","AURORA","693","2.06"
"Lombardia","2020","4","BEATRICE","637","1.9"
"Lombardia","2020","5","ALICE","629","1.87"
"Lombardia","2020","6","CAMILLA","607","1.81"
"Lombardia","2020","7","EMMA","566","1.68"
"Lombardia","2020","8","GINEVRA","560","1.67"
"Lombardia","2020","9","MATILDE","515","1.53"
"Lombardia","2020","10","GIORGIA","466","1.39"
"Lombardia","2021","1","SOFIA","959","2.86"
"Lombardia","2021","2","AURORA","744","2.22"
"Lombardia","2021","3","GIULIA","725","2.16"
"Lombardia","2021","4","BEATRICE","687","2.05"
"Lombardia","2021","5","ALICE","641","1.91"
"Lombardia","2021","6","GINEVRA","620","1.85"
"Lombardia","2021","7","CAMILLA","614","1.83"
"Lombardia","2021","8","EMMA","581","1.73"
"Lombardia","2021","9","VITTORIA","542","1.62"
"Lombardia","2021","10","MATILDE","516","1.54"
"Lombardia","2022","1","SOFIA","909","2.79"
"Lombardia","2022","2","AURORA","705","2.16"
"Lombardia","2022","3","BEATRICE","658","2.02"
"Lombardia","2022","4","GINEVRA","643","1.97"
"Lombardia","2022","5","VITTORIA","616","1.89"
"Lombardia","2022","6","GIULIA","591","1.81"
"Lombardia","2022","7","CAMILLA","588","1.8"
"Lombardia","2022","8","LUDOVICA","570","1.75"
"Lombardia","2022","9","ALICE","568","1.74"
"Lombardia","2022","10","MATILDE","560","1.72"
"Lombardia","2023","1","SOFIA","871","2.74"
"Lombardia","2023","2","GINEVRA","724","2.28"
"Lombardia","2023","3","AURORA","665","2.09"
"Lombardia","2023","4","VITTORIA","620","1.95"
"Lombardia","2023","5","BEATRICE","610","1.92"
"Lombardia","2023","6","LUDOVICA","572","1.8"
"Lombardia","2023","7","GIULIA","553","1.74"
"Lombardia","2023","8","CAMILLA","545","1.71"
"Lombardia","2023","9","MATILDE","529","1.66"
"Lombardia","2023","10","ALICE","511","1.61"
"Lombardia","2024","1","SOFIA","770","2.44"
"Lombardia","2024","2","GINEVRA","662","2.09"
"Lombardia","2024","3","AURORA","628","1.99"
"Lombardia","2024","4","MATILDE","614","1.94"
"Lombardia","2024","5","BEATRICE","613","1.94"
"Lombardia","2024","6","VITTORIA","590","1.87"
"Lombardia","2024","7","LUDOVICA","545","1.72"
"Lombardia","2024","8","EMMA","544","1.72"
"Lombardia","2024","9","CAMILLA","529","1.67"
"Lombardia","2024","10","ALICE","521","1.65"
"Marche","1999","1","GIULIA","289","4.87"
"Marche","1999","2","SARA","219","3.69"
"Marche","1999","3","CHIARA","215","3.63"
"Marche","1999","4","ALESSIA","186","3.14"
"Marche","1999","5","MARTINA","179","3.02"
"Marche","1999","6","SOFIA","174","2.93"
"Marche","1999","7","ELISA","146","2.46"
"Marche","1999","8","ELENA","121","2.04"
"Marche","1999","9","FEDERICA","118","1.99"
"Marche","1999","10","FRANCESCA","114","1.92"
"Marche","2000","1","CHIARA","231","3.91"
"Marche","2000","2","GIULIA","230","3.89"
"Marche","2000","3","SARA","222","3.76"
"Marche","2000","4","ALESSIA","221","3.74"
"Marche","2000","5","MARTINA","176","2.98"
"Marche","2000","6","SOFIA","175","2.96"
"Marche","2000","7","ELISA","150","2.54"
"Marche","2000","8","GIORGIA","136","2.3"
"Marche","2000","9","ALICE","132","2.23"
"Marche","2000","10","FRANCESCA","112","1.89"
"Marche","2001","1","SARA","248","4.19"
"Marche","2001","2","GIULIA","225","3.8"
"Marche","2001","3","CHIARA","215","3.63"
"Marche","2001","4","SOFIA","190","3.21"
"Marche","2001","5","MARTINA","187","3.16"
"Marche","2001","6","ALESSIA","169","2.86"
"Marche","2001","7","ELISA","161","2.72"
"Marche","2001","8","GAIA","121","2.05"
"Marche","2001","9","ELENA","114","1.93"
"Marche","2001","10","FRANCESCA","113","1.91"
"Marche","2002","1","GIULIA","256","4.06"
"Marche","2002","2","SARA","223","3.53"
"Marche","2002","3","SOFIA","222","3.52"
"Marche","2002","4","MARTINA","205","3.25"
"Marche","2002","5","CHIARA","199","3.15"
"Marche","2002","6","ALESSIA","194","3.07"
"Marche","2002","7","ALICE","154","2.44"
"Marche","2002","7","ELISA","154","2.44"
"Marche","2002","8","ELENA","120","1.9"
"Marche","2002","9","AURORA","118","1.87"
"Marche","2002","10","GIORGIA","108","1.71"
"Marche","2003","1","GIULIA","310","4.9"
"Marche","2003","2","SOFIA","215","3.4"
"Marche","2003","3","CHIARA","198","3.13"
"Marche","2003","4","SARA","195","3.08"
"Marche","2003","5","MARTINA","187","2.96"
"Marche","2003","6","ALESSIA","178","2.81"
"Marche","2003","7","ALICE","167","2.64"
"Marche","2003","8","ELISA","136","2.15"
"Marche","2003","9","GIORGIA","134","2.12"
"Marche","2003","10","AURORA","120","1.9"
"Marche","2004","1","GIULIA","317","4.85"
"Marche","2004","2","SARA","216","3.31"
"Marche","2004","3","SOFIA","212","3.24"
"Marche","2004","4","CHIARA","193","2.95"
"Marche","2004","5","ELISA","186","2.85"
"Marche","2004","6","MARTINA","184","2.82"
"Marche","2004","7","ALICE","151","2.31"
"Marche","2004","8","AURORA","141","2.16"
"Marche","2004","9","ALESSIA","134","2.05"
"Marche","2004","10","GIORGIA","120","1.84"
"Marche","2005","1","GIULIA","297","4.52"
"Marche","2005","2","SOFIA","216","3.29"
"Marche","2005","3","SARA","201","3.06"
"Marche","2005","4","MARTINA","180","2.74"
"Marche","2005","5","CHIARA","171","2.6"
"Marche","2005","6","ELISA","161","2.45"
"Marche","2005","7","ALICE","153","2.33"
"Marche","2005","8","ALESSIA","134","2.04"
"Marche","2005","9","AURORA","128","1.95"
"Marche","2005","10","GIORGIA","121","1.84"
"Marche","2006","1","GIULIA","266","4"
"Marche","2006","2","SOFIA","260","3.91"
"Marche","2006","3","SARA","199","2.99"
"Marche","2006","4","AURORA","188","2.82"
"Marche","2006","5","CHIARA","166","2.49"
"Marche","2006","6","ALESSIA","140","2.1"
"Marche","2006","6","ELISA","140","2.1"
"Marche","2006","7","ELENA","135","2.03"
"Marche","2006","8","ALICE","133","2"
"Marche","2006","9","GIORGIA","128","1.92"
"Marche","2006","10","MARTINA","126","1.89"
"Marche","2007","1","SOFIA","307","4.51"
"Marche","2007","2","GIULIA","277","4.07"
"Marche","2007","3","SARA","177","2.6"
"Marche","2007","4","AURORA","171","2.51"
"Marche","2007","5","MARTINA","162","2.38"
"Marche","2007","6","CHIARA","147","2.16"
"Marche","2007","7","ELISA","131","1.93"
"Marche","2007","8","ALICE","128","1.88"
"Marche","2007","9","ALESSIA","126","1.85"
"Marche","2007","10","EMMA","111","1.63"
"Marche","2008","1","GIULIA","263","3.72"
"Marche","2008","2","SOFIA","220","3.12"
"Marche","2008","3","SARA","213","3.02"
"Marche","2008","4","MARTINA","168","2.38"
"Marche","2008","5","CHIARA","162","2.29"
"Marche","2008","6","AURORA","147","2.08"
"Marche","2008","7","GIORGIA","138","1.95"
"Marche","2008","8","ELENA","134","1.9"
"Marche","2008","9","ALICE","131","1.85"
"Marche","2008","10","EMMA","125","1.77"
"Marche","2009","1","GIULIA","273","3.86"
"Marche","2009","2","SOFIA","254","3.59"
"Marche","2009","3","SARA","185","2.62"
"Marche","2009","4","MARTINA","156","2.21"
"Marche","2009","5","ALICE","142","2.01"
"Marche","2009","6","GIORGIA","139","1.97"
"Marche","2009","7","EMMA","134","1.9"
"Marche","2009","8","AURORA","131","1.85"
"Marche","2009","9","ELENA","122","1.73"
"Marche","2009","10","CHIARA","121","1.71"
"Marche","2010","1","SOFIA","240","3.56"
"Marche","2010","2","GIULIA","226","3.35"
"Marche","2010","3","EMMA","169","2.5"
"Marche","2010","4","SARA","150","2.22"
"Marche","2010","5","AURORA","144","2.13"
"Marche","2010","6","ALICE","138","2.05"
"Marche","2010","7","MARTINA","126","1.87"
"Marche","2010","8","CHIARA","124","1.84"
"Marche","2010","9","GIORGIA","122","1.81"
"Marche","2010","10","MATILDE","116","1.72"
"Marche","2011","1","SOFIA","243","3.64"
"Marche","2011","2","GIULIA","226","3.39"
"Marche","2011","3","EMMA","167","2.5"
"Marche","2011","4","VIOLA","127","1.9"
"Marche","2011","5","SARA","125","1.87"
"Marche","2011","6","AURORA","123","1.84"
"Marche","2011","7","ALICE","117","1.75"
"Marche","2011","8","GIORGIA","116","1.74"
"Marche","2011","9","MARTINA","111","1.66"
"Marche","2011","10","ELENA","105","1.57"
"Marche","2012","1","GIULIA","214","3.46"
"Marche","2012","1","SOFIA","214","3.46"
"Marche","2012","2","EMMA","149","2.41"
"Marche","2012","3","AURORA","124","2.01"
"Marche","2012","4","MARTINA","121","1.96"
"Marche","2012","5","GIORGIA","106","1.71"
"Marche","2012","6","SARA","104","1.68"
"Marche","2012","7","ELENA","103","1.67"
"Marche","2012","8","ALICE","94","1.52"
"Marche","2012","8","CHIARA","94","1.52"
"Marche","2012","8","GAIA","94","1.52"
"Marche","2012","8","VIOLA","94","1.52"
"Marche","2012","9","ANNA","87","1.41"
"Marche","2012","10","MATILDE","84","1.36"
"Marche","2013","1","SOFIA","199","3.41"
"Marche","2013","2","GIULIA","175","3"
"Marche","2013","3","EMMA","167","2.86"
"Marche","2013","4","AURORA","127","2.18"
"Marche","2013","5","VIOLA","99","1.7"
"Marche","2013","6","GIORGIA","97","1.66"
"Marche","2013","7","MARTINA","93","1.59"
"Marche","2013","8","ALICE","91","1.56"
"Marche","2013","8","SARA","91","1.56"
"Marche","2013","9","MATILDE","85","1.46"
"Marche","2013","10","ELENA","84","1.44"
"Marche","2014","1","SOFIA","205","3.52"
"Marche","2014","2","GIULIA","178","3.06"
"Marche","2014","3","EMMA","144","2.47"
"Marche","2014","4","AURORA","136","2.34"
"Marche","2014","5","GIORGIA","96","1.65"
"Marche","2014","6","SARA","89","1.53"
"Marche","2014","7","VITTORIA","87","1.49"
"Marche","2014","8","MARTINA","86","1.48"
"Marche","2014","9","GRETA","85","1.46"
"Marche","2014","10","CHIARA","84","1.44"
"Marche","2015","1","SOFIA","180","3.08"
"Marche","2015","2","AURORA","157","2.69"
"Marche","2015","3","GIULIA","154","2.64"
"Marche","2015","4","EMMA","119","2.04"
"Marche","2015","5","ANNA","111","1.9"
"Marche","2015","6","ALICE","100","1.71"
"Marche","2015","7","GIORGIA","92","1.58"
"Marche","2015","8","GINEVRA","89","1.52"
"Marche","2015","9","GRETA","83","1.42"
"Marche","2015","10","MARTINA","82","1.4"
"Marche","2015","10","MATILDE","82","1.4"
"Marche","2015","10","VITTORIA","82","1.4"
"Marche","2016","1","SOFIA","180","3.27"
"Marche","2016","2","AURORA","168","3.05"
"Marche","2016","3","GIULIA","149","2.71"
"Marche","2016","4","ALICE","96","1.74"
"Marche","2016","5","EMMA","90","1.63"
"Marche","2016","6","GIORGIA","80","1.45"
"Marche","2016","6","NICOLE","80","1.45"
"Marche","2016","7","GINEVRA","77","1.4"
"Marche","2016","8","MARTINA","76","1.38"
"Marche","2016","9","ELENA","74","1.34"
"Marche","2016","9","VITTORIA","74","1.34"
"Marche","2016","10","GRETA","72","1.31"
"Marche","2017","1","SOFIA","161","3.11"
"Marche","2017","2","AURORA","154","2.98"
"Marche","2017","3","GIULIA","133","2.57"
"Marche","2017","4","ALICE","105","2.03"
"Marche","2017","4","EMMA","105","2.03"
"Marche","2017","5","GINEVRA","96","1.86"
"Marche","2017","6","ANNA","88","1.7"
"Marche","2017","7","ELENA","81","1.57"
"Marche","2017","8","BIANCA","77","1.49"
"Marche","2017","9","GIORGIA","76","1.47"
"Marche","2017","10","MARTINA","70","1.35"
"Marche","2018","1","AURORA","156","3.15"
"Marche","2018","2","SOFIA","151","3.05"
"Marche","2018","3","GIULIA","120","2.42"
"Marche","2018","4","MATILDE","100","2.02"
"Marche","2018","5","EMMA","98","1.98"
"Marche","2018","6","BIANCA","96","1.94"
"Marche","2018","7","ALICE","94","1.9"
"Marche","2018","8","GINEVRA","86","1.73"
"Marche","2018","9","GIORGIA","69","1.39"
"Marche","2018","10","NICOLE","68","1.37"
"Marche","2019","1","SOFIA","140","3.04"
"Marche","2019","2","GIULIA","107","2.32"
"Marche","2019","3","AURORA","99","2.15"
"Marche","2019","4","ALICE","80","1.74"
"Marche","2019","5","GINEVRA","79","1.72"
"Marche","2019","6","MATILDE","76","1.65"
"Marche","2019","7","VITTORIA","75","1.63"
"Marche","2019","8","BIANCA","74","1.61"
"Marche","2019","9","EMMA","70","1.52"
"Marche","2019","10","GRETA","64","1.39"
"Marche","2019","10","LUDOVICA","64","1.39"
"Marche","2020","1","SOFIA","128","2.83"
"Marche","2020","2","AURORA","110","2.43"
"Marche","2020","3","GINEVRA","106","2.35"
"Marche","2020","4","GIULIA","92","2.04"
"Marche","2020","5","VITTORIA","81","1.79"
"Marche","2020","6","MATILDE","80","1.77"
"Marche","2020","7","ALICE","74","1.64"
"Marche","2020","7","BIANCA","74","1.64"
"Marche","2020","8","EMMA","73","1.62"
"Marche","2020","9","ANNA","67","1.48"
"Marche","2020","10","NICOLE","64","1.42"
"Marche","2021","1","SOFIA","135","2.96"
"Marche","2021","2","AURORA","128","2.81"
"Marche","2021","3","GINEVRA","98","2.15"
"Marche","2021","4","VITTORIA","89","1.95"
"Marche","2021","5","GIULIA","82","1.8"
"Marche","2021","6","MATILDE","81","1.78"
"Marche","2021","7","BIANCA","77","1.69"
"Marche","2021","8","EMMA","76","1.67"
"Marche","2021","9","ALICE","73","1.6"
"Marche","2021","10","CAMILLA","69","1.51"
"Marche","2022","1","SOFIA","118","2.76"
"Marche","2022","2","VITTORIA","116","2.71"
"Marche","2022","3","AURORA","109","2.55"
"Marche","2022","4","GINEVRA","92","2.15"
"Marche","2022","5","MATILDE","72","1.68"
"Marche","2022","6","GIULIA","71","1.66"
"Marche","2022","7","LUDOVICA","70","1.64"
"Marche","2022","8","EMMA","63","1.47"
"Marche","2022","9","ANNA","59","1.38"
"Marche","2022","10","ALICE","58","1.36"
"Marche","2023","1","SOFIA","115","2.68"
"Marche","2023","2","GINEVRA","103","2.4"
"Marche","2023","3","VITTORIA","102","2.38"
"Marche","2023","4","AURORA","101","2.35"
"Marche","2023","5","LUDOVICA","73","1.7"
"Marche","2023","5","MATILDE","73","1.7"
"Marche","2023","6","ALICE","70","1.63"
"Marche","2023","7","BIANCA","67","1.56"
"Marche","2023","8","GIULIA","61","1.42"
"Marche","2023","9","EMMA","56","1.3"
"Marche","2023","9","VIOLA","56","1.3"
"Marche","2023","10","BEATRICE","53","1.23"
"Marche","2024","1","VITTORIA","99","2.47"
"Marche","2024","2","GINEVRA","96","2.39"
"Marche","2024","3","SOFIA","94","2.34"
"Marche","2024","4","AURORA","93","2.32"
"Marche","2024","5","MATILDE","86","2.15"
"Marche","2024","6","GIULIA","72","1.8"
"Marche","2024","7","EMMA","63","1.57"
"Marche","2024","8","LUDOVICA","57","1.42"
"Marche","2024","9","ALICE","56","1.4"
"Marche","2024","10","BIANCA","53","1.32"
"Marche","2024","10","CAMILLA","53","1.32"
"Molise","1999","1","ALESSIA","49","3.85"
"Molise","1999","1","FRANCESCA","49","3.85"
"Molise","1999","2","MARTINA","42","3.3"
"Molise","1999","3","CHIARA","34","2.67"
"Molise","1999","4","FEDERICA","33","2.59"
"Molise","1999","5","SARA","32","2.51"
"Molise","1999","6","GIULIA","31","2.43"
"Molise","1999","7","ILARIA","17","1.33"
"Molise","1999","8","ANNA","16","1.26"
"Molise","1999","9","ALESSANDRA","15","1.18"
"Molise","1999","10","GIORGIA","14","1.1"
"Molise","1999","10","ROBERTA","14","1.1"
"Molise","1999","10","VALERIA","14","1.1"
"Molise","2000","1","FRANCESCA","59","4.56"
"Molise","2000","2","CHIARA","45","3.48"
"Molise","2000","3","ALESSIA","43","3.32"
"Molise","2000","4","MARTINA","40","3.09"
"Molise","2000","5","SARA","32","2.47"
"Molise","2000","6","FEDERICA","30","2.32"
"Molise","2000","7","GIULIA","29","2.24"
"Molise","2000","8","ALESSANDRA","17","1.31"
"Molise","2000","8","VALENTINA","17","1.31"
"Molise","2000","9","ARIANNA","16","1.24"
"Molise","2000","9","ILARIA","16","1.24"
"Molise","2000","10","GAIA","15","1.16"
"Molise","2001","1","FRANCESCA","58","4.65"
"Molise","2001","2","SARA","42","3.37"
"Molise","2001","3","CHIARA","35","2.81"
"Molise","2001","4","ALESSIA","34","2.73"
"Molise","2001","5","GIULIA","32","2.57"
"Molise","2001","6","MARTINA","30","2.41"
"Molise","2001","7","FEDERICA","28","2.25"
"Molise","2001","8","GAIA","22","1.76"
"Molise","2001","9","ALESSANDRA","20","1.6"
"Molise","2001","9","VALENTINA","20","1.6"
"Molise","2001","10","GIORGIA","17","1.36"
"Molise","2002","1","FRANCESCA","54","4.2"
"Molise","2002","2","MARTINA","46","3.58"
"Molise","2002","3","ALESSIA","36","2.8"
"Molise","2002","4","CHIARA","33","2.57"
"Molise","2002","5","SARA","32","2.49"
"Molise","2002","6","GIULIA","30","2.33"
"Molise","2002","7","FEDERICA","24","1.87"
"Molise","2002","8","GAIA","23","1.79"
"Molise","2002","9","ALESSANDRA","18","1.4"
"Molise","2002","9","LAURA","18","1.4"
"Molise","2002","10","GIADA","15","1.17"
"Molise","2003","1","CHIARA","60","4.92"
"Molise","2003","2","FRANCESCA","55","4.51"
"Molise","2003","3","GIULIA","43","3.52"
"Molise","2003","4","ALESSIA","40","3.28"
